transaction_id,customer_id,amount,transaction_type,merchant_category,is_weekend,hour_of_day,days_since_last_transaction,amount_vs_avg_ratio,is_international,event_time
txn_00000295,cust_000873,81.07,Withdrawal,Department Store,1,18,2,0.383,1,1741545685.487184
txn_00000296,cust_000680,294.57,Transfer,ATM,0,18,1,3.155,0,1725296765.86825
txn_00000297,cust_000716,52.34,Withdrawal,Other,0,19,5,0.239,0,1741721374.767062
txn_00000298,cust_000087,26.18,Payment,Department Store,1,3,17,0.486,0,1730603254.859693
txn_00000299,cust_000687,25.79,Purchase,Pharmacy,0,15,8,0.632,0,1743004754.842436
txn_00000300,cust_000019,18.28,Withdrawal,Online,0,11,3,0.615,0,1732275160.547161
txn_00000301,cust_000785,153.65,Withdrawal,Restaurant,0,14,8,0.387,0,1736175320.218785
txn_00000302,cust_000303,10.18,Purchase,Travel,1,8,5,0.337,0,1747466574.123741
txn_00000303,cust_000856,109.86,Purchase,Department Store,0,17,0,0.514,0,1744130557.736797
txn_00000304,cust_000633,111.44,Payment,Restaurant,0,23,5,0.349,0,1724969443.028664
txn_00000305,cust_000852,115.21,Withdrawal,Entertainment,1,0,1,0.351,1,1742689860.588343
txn_00000306,cust_000374,48.02,Withdrawal,Entertainment,0,0,5,0.359,0,1742170061.572281
txn_00000307,cust_000771,98.14,Payment,Online,1,8,0,0.289,0,1744442528.092801
txn_00000308,cust_000317,9.81,Payment,Online,0,13,3,0.073,0,1751287736.008694
txn_00000309,cust_000970,82.27,Payment,Entertainment,0,8,2,0.648,0,1738829026.447267
txn_00000310,cust_000797,102.59,Payment,Restaurant,0,12,0,0.487,0,1732883009.542781
txn_00000311,cust_000821,62.78,Transfer,Grocery,0,20,4,1.864,0,1739908946.940923
txn_00000312,cust_000896,73.29,Purchase,Travel,0,15,4,0.311,0,1732546825.45202
txn_00000313,cust_000292,40.29,Withdrawal,ATM,0,17,3,0.174,0,1723481766.411868
txn_00000314,cust_000526,101.37,Payment,Gas Station,0,21,2,1.642,0,1725483467.673494
txn_00000315,cust_000228,118.79,Transfer,Grocery,0,5,0,0.319,0,1746592234.334802
txn_00000316,cust_000406,43.99,Withdrawal,Pharmacy,1,8,1,0.465,0,1736671576.827109
txn_00000317,cust_000384,196.42,Transfer,Gas Station,0,2,0,0.908,0,1727917734.749577
txn_00000318,cust_000666,67.47,Withdrawal,Restaurant,0,12,1,0.704,0,1731413997.122316
txn_00000319,cust_000940,98.35,Withdrawal,Entertainment,1,23,2,4.961,0,1747004041.74445
txn_00000320,cust_000006,98.5,Purchase,ATM,1,18,0,0.348,0,1749403802.234504
txn_00000321,cust_000154,46.49,Payment,Gas Station,0,10,1,0.564,0,1738147371.14246
txn_00000322,cust_000244,74.18,Purchase,Online,0,1,8,0.193,0,1730337384.530614
txn_00000323,cust_000813,42.76,Purchase,Gas Station,0,11,2,0.181,0,1740481234.541344
txn_00000324,cust_000512,162.38,Purchase,Travel,1,22,0,0.628,0,1739659042.912481
txn_00000325,cust_000736,63.45,Payment,Grocery,0,12,0,1.952,0,1725364519.692149
txn_00000326,cust_000247,90.16,Withdrawal,Gas Station,0,10,0,1.233,0,1738836731.406626
txn_00000327,cust_000370,203.58,Purchase,Pharmacy,0,20,1,0.609,0,1722971015.585396
txn_00000328,cust_000045,275.13,Transfer,ATM,1,3,3,2.659,0,1740886794.537898
txn_00000329,cust_000366,24.81,Transfer,Online,1,22,1,0.075,0,1745703447.691534
txn_00000330,cust_000644,70.91,Transfer,Restaurant,0,23,1,1.377,0,1724105824.183613
txn_00000331,cust_000560,41.32,Withdrawal,Entertainment,0,16,2,0.469,0,1731516706.792098
txn_00000332,cust_000491,141.69,Withdrawal,Gas Station,0,17,3,0.439,0,1740762702.15305
txn_00000333,cust_000967,253.57,Transfer,Online,0,4,3,0.788,0,1735273663.612523
txn_00000334,cust_000205,119.63,Transfer,ATM,1,10,0,0.447,0,1748770966.058996
txn_00000335,cust_000835,261.77,Transfer,Grocery,0,8,1,0.676,0,1737965296.539365
txn_00000336,cust_000196,123.08,Purchase,Department Store,0,13,4,0.339,0,1729859473.660257
txn_00000337,cust_000819,84.5,Payment,Entertainment,1,11,2,0.296,0,1732446133.139331
txn_00000338,cust_000396,47.49,Withdrawal,Entertainment,0,21,2,0.629,0,1731532139.571623
txn_00000339,cust_000377,15.15,Transfer,Gas Station,1,12,2,0.379,0,1749985735.333691
txn_00000340,cust_000081,121.12,Withdrawal,Travel,0,7,0,8.201,0,1734419907.603724
txn_00000341,cust_000106,79.41,Transfer,ATM,1,8,0,0.281,0,1723361733.637804
txn_00000342,cust_000735,48.67,Payment,Department Store,1,15,3,0.636,0,1734278276.932583
txn_00000343,cust_000745,46.57,Transfer,Other,0,16,1,0.489,0,1748274172.810721
txn_00000344,cust_000282,71.55,Purchase,Gas Station,0,12,3,1.048,0,1741006584.633834
txn_00000345,cust_000416,20.93,Withdrawal,Grocery,0,17,0,0.275,0,1732297660.274352
txn_00000346,cust_000623,15.94,Payment,Grocery,0,15,2,0.077,0,1742224491.125391
txn_00000347,cust_000242,15.09,Transfer,Department Store,0,6,2,0.105,0,1745387941.277056
txn_00000348,cust_000581,20.79,Withdrawal,Entertainment,0,22,0,0.101,0,1721857984.035166
txn_00000349,cust_000381,7.58,Purchase,Other,1,4,0,0.041,0,1734840349.881585
txn_00000350,cust_000376,80.5,Transfer,Online,0,9,0,1.55,0,1733392682.131299
txn_00000351,cust_000027,93.62,Payment,Travel,0,15,4,0.253,0,1744036922.826686
txn_00000352,cust_000576,85.77,Transfer,Entertainment,1,2,2,0.267,0,1724550391.211937
txn_00000353,cust_000627,67.34,Payment,Online,0,8,2,0.615,0,1729842632.873232
txn_00000354,cust_000874,157.93,Withdrawal,Entertainment,0,3,8,5.244,0,1723171985.565614
txn_00000355,cust_000830,37.88,Transfer,Department Store,0,0,0,0.266,0,1742345601.609407
txn_00000356,cust_000564,24.61,Transfer,Restaurant,0,0,3,0.315,0,1737938196.505752
txn_00000357,cust_000950,65.57,Withdrawal,Department Store,0,17,0,3.061,0,1742922394.914309
txn_00000358,cust_000125,88.67,Withdrawal,Online,0,16,1,0.386,0,1751903820.451826
txn_00000359,cust_000027,1853.29,Transfer,Entertainment,0,20,5,5.008,0,1732221513.253021
txn_00000360,cust_000565,12.46,Purchase,Gas Station,0,11,1,0.578,0,1724929145.958396
txn_00000361,cust_000735,47.96,Payment,Pharmacy,0,12,2,0.627,0,1743506954.052457
txn_00000362,cust_000076,23.77,Transfer,Gas Station,0,21,0,0.156,0,1724788985.863469
txn_00000363,cust_000697,10.9,Withdrawal,Travel,0,23,6,0.033,0,1737155745.790894
txn_00000364,cust_000187,37.3,Withdrawal,Pharmacy,1,8,0,1.252,0,1745049442.173854
txn_00000365,cust_000890,33.93,Purchase,Travel,0,8,1,0.67,0,1722584180.096304
txn_00000366,cust_000169,128.52,Withdrawal,Department Store,0,6,0,0.445,0,1725944470.494698
txn_00000367,cust_000532,127.68,Purchase,ATM,0,18,1,0.346,0,1749059064.171014
txn_00000368,cust_000980,106.11,Withdrawal,ATM,0,4,0,0.218,0,1738211615.336819
txn_00000369,cust_000096,88.23,Withdrawal,Other,1,13,0,0.764,0,1736689427.150703
txn_00000370,cust_000158,67.19,Transfer,Other,0,14,2,0.517,0,1726235663.30683
txn_00000371,cust_000885,14.42,Purchase,Other,0,11,1,0.482,0,1721731466.772522
txn_00000372,cust_000216,110.67,Payment,Other,1,1,0,1.249,0,1745023499.51104
txn_00000373,cust_000510,49.12,Transfer,ATM,0,14,2,0.454,0,1748872086.111517
txn_00000374,cust_000825,237.69,Payment,ATM,1,19,1,0.687,0,1746297248.43797
txn_00000375,cust_000706,108.79,Payment,Pharmacy,1,0,1,0.348,0,1722726097.864771
txn_00000376,cust_000209,22.42,Withdrawal,Department Store,0,7,2,0.17,0,1731568593.293685
txn_00000377,cust_000327,6.06,Transfer,Pharmacy,0,2,0,0.016,0,1743990403.925659
txn_00000378,cust_000380,132.53,Purchase,Department Store,0,2,0,0.51,0,1737080693.96656
txn_00000379,cust_000126,65.87,Withdrawal,Restaurant,0,18,0,2.033,0,1729271667.18373
txn_00000380,cust_000298,40.74,Payment,Online,0,4,0,0.13,0,1750650338.434432
txn_00000381,cust_000924,37.83,Transfer,Other,0,10,2,0.568,0,1725872969.00308
txn_00000382,cust_000195,43.65,Payment,Travel,0,16,1,1.026,0,1744902476.144515
txn_00000383,cust_000901,74.87,Purchase,Gas Station,1,18,0,0.244,0,1730570413.100211
txn_00000384,cust_000518,24.42,Withdrawal,Online,0,0,5,0.144,0,1735259505.990238
txn_00000385,cust_000050,21.93,Payment,Other,0,13,0,0.205,0,1722430522.658488
txn_00000386,cust_000670,34.12,Transfer,Travel,1,14,1,0.193,1,1742048890.21849
txn_00000387,cust_000111,21.73,Transfer,Department Store,0,10,2,0.497,0,1734430018.592287
txn_00000388,cust_000375,18.79,Purchase,Other,0,15,5,0.099,0,1722263444.61145
txn_00000389,cust_000372,315.91,Purchase,Pharmacy,0,1,6,0.76,0,1738286718.672068
txn_00000390,cust_000783,30.94,Purchase,Restaurant,0,19,0,0.177,0,1738180573.633164
txn_00000391,cust_000404,88.53,Transfer,Travel,0,8,1,0.325,0,1732609463.192483
txn_00000392,cust_000774,54.86,Payment,Travel,0,18,13,0.692,0,1725386295.903202
txn_00000393,cust_000040,44.25,Transfer,Entertainment,1,3,4,0.089,0,1725158259.534968
txn_00000394,cust_000153,27.45,Withdrawal,Department Store,0,10,1,0.079,0,1739959312.292669
txn_00000395,cust_000327,24.52,Transfer,Other,0,10,4,0.066,0,1725961344.976918
txn_00000396,cust_000849,35.82,Payment,Other,0,4,4,0.856,0,1736914624.339421
txn_00000397,cust_000836,85.14,Transfer,Gas Station,0,4,1,0.284,0,1721361343.486864
txn_00000398,cust_000598,35.04,Purchase,Other,1,10,0,1.707,0,1730543208.622077
txn_00000399,cust_000991,221.67,Withdrawal,Grocery,1,10,0,0.721,0,1741514997.356716
txn_00000400,cust_000175,167.15,Payment,Restaurant,0,11,0,0.988,0,1737372471.299795
txn_00000401,cust_000249,30.94,Purchase,Online,0,15,17,0.131,1,1721832288.166899
txn_00000402,cust_000322,109.46,Payment,Online,0,23,6,1.379,0,1734046935.941207
txn_00000403,cust_000794,155.56,Payment,Grocery,0,7,5,2.52,0,1740123852.55489
txn_00000404,cust_000532,93.98,Transfer,Entertainment,0,19,8,0.255,0,1727375408.466116
txn_00000405,cust_000322,76.79,Payment,Travel,0,7,2,0.967,0,1751006714.140053
txn_00000406,cust_000363,122.63,Transfer,Other,1,19,1,0.421,0,1742154471.888425
txn_00000407,cust_000981,145.25,Transfer,Online,0,2,10,1.218,0,1728610907.916134
txn_00000408,cust_000305,83.03,Withdrawal,Entertainment,1,14,1,1.126,0,1745156432.208091
txn_00000409,cust_000358,15.67,Transfer,ATM,1,17,3,0.606,0,1738515817.103832
txn_00000410,cust_000693,142.23,Payment,Department Store,0,9,2,1.381,0,1737970347.954845
txn_00000411,cust_000824,55.96,Purchase,ATM,0,14,0,0.394,0,1725455951.439035
txn_00000412,cust_000081,25.73,Payment,ATM,1,13,0,1.742,0,1731763200.238662
txn_00000413,cust_000220,20.66,Transfer,Travel,0,21,1,0.155,0,1727209097.133221
txn_00000414,cust_000141,58.53,Withdrawal,Online,0,0,0,3.284,0,1724281249.934569
txn_00000415,cust_000927,84.53,Withdrawal,Grocery,0,23,2,0.884,0,1737587204.878357
txn_00000416,cust_000339,53.12,Purchase,Restaurant,0,23,6,0.248,1,1743459284.120051
txn_00000417,cust_000564,11.52,Withdrawal,Pharmacy,1,1,1,0.147,0,1751676072.666511
txn_00000418,cust_000902,20.72,Payment,Online,0,17,3,0.114,0,1748537890.922216
txn_00000419,cust_000295,111.64,Purchase,Gas Station,0,8,2,0.406,0,1730968625.112173
txn_00000420,cust_000238,60.18,Purchase,Restaurant,0,11,2,0.46,0,1737716842.66226
txn_00000421,cust_000858,19.54,Purchase,Pharmacy,1,7,2,0.18,0,1726380353.139089
txn_00000422,cust_000191,19.73,Transfer,Grocery,0,23,2,0.304,1,1750373573.833455
txn_00000423,cust_000582,32.63,Transfer,ATM,0,3,0,0.35,0,1739849644.058336
txn_00000424,cust_000657,67.99,Payment,Restaurant,0,10,11,0.414,0,1737973804.507596
txn_00000425,cust_000480,41.73,Purchase,Department Store,1,17,7,0.133,0,1729440870.660264
txn_00000426,cust_000470,42.57,Withdrawal,Grocery,0,18,1,1.176,0,1741284606.899678
txn_00000427,cust_000810,56.94,Withdrawal,Restaurant,0,19,2,2.096,0,1730144165.447655
txn_00000428,cust_000655,28.11,Payment,Travel,0,13,0,0.13,0,1749125820.993762
txn_00000429,cust_000411,88.37,Withdrawal,Restaurant,0,9,0,0.704,0,1741945933.051279
txn_00000430,cust_000959,18.57,Transfer,Pharmacy,0,16,2,0.083,0,1728659093.28867
txn_00000431,cust_000772,23.76,Transfer,ATM,0,14,3,0.179,0,1729256613.553289
txn_00000432,cust_000587,154.52,Transfer,Online,0,7,6,0.617,0,1721197317.77169
txn_00000433,cust_000122,8.52,Withdrawal,Pharmacy,0,0,0,0.057,0,1735516976.892488
txn_00000434,cust_000946,35.08,Transfer,Gas Station,0,20,2,0.607,0,1749065133.368668
txn_00000435,cust_000964,25.85,Withdrawal,Online,0,19,1,0.384,0,1730144586.21667
txn_00000436,cust_000490,100.82,Transfer,Pharmacy,1,1,1,0.727,0,1725667540.426181
txn_00000437,cust_000935,11.64,Withdrawal,Online,0,23,5,0.137,0,1735688314.690609
txn_00000438,cust_000611,117.64,Purchase,Travel,0,19,1,0.329,0,1748371867.662612
txn_00000439,cust_000721,60.15,Purchase,Grocery,0,4,2,1.025,0,1732249528.071924
txn_00000440,cust_000925,245.78,Withdrawal,Restaurant,0,15,0,1.197,0,1736781320.259079
txn_00000441,cust_000533,18.98,Withdrawal,Other,1,9,0,0.172,0,1734774164.126817
txn_00000442,cust_000921,50.41,Purchase,Entertainment,0,10,2,0.49,0,1736935477.622922
txn_00000443,cust_000426,48.15,Purchase,Travel,0,20,0,1.422,0,1735245877.188193
txn_00000444,cust_000827,34.85,Purchase,Pharmacy,1,14,4,0.309,0,1730558715.829492
txn_00000445,cust_000004,21.77,Purchase,Grocery,0,8,2,0.169,0,1744356370.628727
txn_00000446,cust_000718,161.05,Purchase,Gas Station,0,9,1,0.845,0,1722847413.04651
txn_00000447,cust_000484,193.05,Payment,Restaurant,0,17,0,0.583,0,1721837471.350727
txn_00000448,cust_000785,118.98,Payment,Department Store,0,6,4,0.3,0,1741071412.863578
txn_00000449,cust_000392,242.67,Payment,Pharmacy,0,20,3,1.531,0,1734985347.473793
txn_00000450,cust_000988,26.67,Withdrawal,Department Store,0,16,7,0.219,0,1741710569.940468
txn_00000451,cust_000551,329.46,Withdrawal,Online,0,14,0,0.6,0,1733235777.470085
txn_00000452,cust_000775,180.71,Transfer,Entertainment,1,10,6,0.619,0,1721553661.740569
txn_00000453,cust_000558,84.7,Payment,Online,1,22,1,2.384,0,1734215582.003816
txn_00000454,cust_000355,125.64,Withdrawal,Gas Station,1,18,0,0.875,0,1725728588.083497
txn_00000455,cust_000677,104.25,Purchase,Online,0,3,0,1.712,0,1734061451.972179
txn_00000456,cust_000104,88.01,Payment,Other,0,22,3,1.126,0,1739570903.093052
txn_00000457,cust_000894,118.31,Purchase,Pharmacy,0,21,2,0.346,0,1722371736.924886
txn_00000458,cust_000553,19.16,Purchase,Restaurant,0,10,0,0.194,0,1727688482.270302
txn_00000459,cust_000297,13.17,Transfer,Other,1,14,0,0.042,0,1728221198.062722
txn_00000460,cust_000689,89.02,Withdrawal,ATM,0,20,5,0.302,0,1746645190.63409
txn_00000461,cust_000677,27.56,Payment,ATM,1,9,2,0.453,0,1737278453.705442
txn_00000462,cust_000571,81.82,Withdrawal,Pharmacy,0,8,0,0.164,0,1750749215.220666
txn_00000463,cust_000049,44.72,Payment,Travel,0,0,0,0.169,0,1751498825.319941
txn_00000464,cust_000427,35.83,Transfer,Pharmacy,0,3,1,0.5,0,1733715141.858641
txn_00000465,cust_000551,196.07,Withdrawal,ATM,0,23,4,0.357,0,1735773169.978663
txn_00000466,cust_000148,57.21,Purchase,Travel,1,5,0,0.444,0,1746247637.43785
txn_00000467,cust_000427,47.64,Withdrawal,Pharmacy,1,13,1,0.665,0,1738414875.664715
txn_00000468,cust_000209,13.48,Purchase,Entertainment,1,16,12,0.102,0,1731255454.225073
txn_00000469,cust_000095,65.6,Withdrawal,Grocery,0,15,0,0.453,0,1737732082.732389
txn_00000470,cust_000690,282.92,Purchase,Gas Station,0,22,0,0.975,0,1739918596.919272
txn_00000471,cust_000780,46.04,Withdrawal,Entertainment,0,14,3,0.506,0,1739370319.669012
txn_00000472,cust_000929,147.89,Purchase,Online,0,15,22,0.34,0,1731340642.964125
txn_00000473,cust_000986,82.16,Payment,Online,0,18,3,1.178,0,1744219842.460496
txn_00000474,cust_000721,15.29,Withdrawal,Travel,0,18,0,0.26,0,1727286206.935094
txn_00000475,cust_000290,48.62,Transfer,ATM,0,1,1,0.74,0,1732844829.228687
txn_00000476,cust_000526,14.64,Payment,Gas Station,1,8,3,0.237,0,1748677038.187832
txn_00000477,cust_000740,56.18,Transfer,Online,0,11,2,0.498,0,1735646130.407046
txn_00000478,cust_000424,47.6,Withdrawal,Restaurant,0,19,0,0.33,1,1722278362.825675
txn_00000479,cust_000567,74.72,Payment,ATM,0,7,6,0.272,0,1750315216.639489
txn_00000480,cust_000338,23.87,Withdrawal,Entertainment,1,2,0,0.125,0,1728090547.847782
txn_00000481,cust_000967,11.24,Transfer,Entertainment,0,2,0,0.035,0,1742437603.225083
txn_00000482,cust_000658,27.77,Payment,Restaurant,0,2,3,0.126,0,1744160519.701193
txn_00000483,cust_000361,58.39,Payment,Restaurant,0,21,13,0.182,0,1726174643.91583
txn_00000484,cust_000556,185.18,Purchase,Travel,0,14,0,0.379,1,1752067523.64333
txn_00000485,cust_000868,21.26,Purchase,Grocery,0,6,1,0.152,0,1723180764.31341
txn_00000486,cust_000863,132.35,Purchase,Restaurant,0,8,1,1.278,1,1740730087.62736
txn_00000487,cust_000518,110.29,Purchase,Other,0,13,3,0.652,0,1735221001.063466
txn_00000488,cust_000957,24.85,Payment,Entertainment,1,3,0,0.178,1,1740282835.029299
txn_00000489,cust_000545,23.38,Purchase,Grocery,0,11,3,0.214,0,1738236911.79504
txn_00000490,cust_000282,62.63,Transfer,Grocery,0,16,0,0.918,0,1737735317.271952
txn_00000491,cust_000715,23.15,Withdrawal,Gas Station,1,3,2,0.121,0,1742096583.636174
txn_00000492,cust_000537,59.16,Withdrawal,Other,0,11,3,0.162,0,1725532311.568448
txn_00000493,cust_000835,50.33,Payment,Gas Station,0,12,1,0.13,0,1732017935.014882
txn_00000494,cust_000416,29.23,Withdrawal,Online,0,16,3,0.385,0,1735315233.361845
txn_00000495,cust_000848,17.22,Purchase,Gas Station,1,14,0,0.166,0,1747575017.38781
txn_00000496,cust_000387,79.52,Purchase,Grocery,0,20,4,0.773,0,1738270273.055151
txn_00000497,cust_000085,335.76,Payment,Department Store,1,13,1,2.308,0,1736603814.743348
txn_00000498,cust_000879,57.0,Purchase,Online,0,14,3,1.282,0,1751547690.67652
txn_00000499,cust_000889,72.88,Payment,ATM,1,19,2,0.263,0,1742672265.758013
txn_00000500,cust_000077,67.51,Transfer,Travel,0,22,2,0.284,0,1742424425.312012
txn_00000501,cust_000034,163.3,Transfer,Grocery,0,14,0,1.302,0,1726492804.071691
txn_00000502,cust_000602,20.35,Payment,Gas Station,0,18,9,0.079,0,1725383905.534782
txn_00000503,cust_000578,56.17,Payment,Travel,0,21,8,0.176,0,1728420211.577723
txn_00000504,cust_000774,43.06,Purchase,Travel,0,3,0,0.543,0,1744165284.168299
txn_00000505,cust_000355,32.29,Payment,Online,0,17,9,0.225,0,1722530051.136036
txn_00000506,cust_000349,60.63,Payment,Department Store,0,0,0,0.238,0,1739924881.943718
txn_00000507,cust_000280,112.98,Payment,Entertainment,0,3,0,1.534,0,1745546654.569031
txn_00000508,cust_000567,35.15,Payment,Restaurant,1,15,0,0.128,0,1750516561.21714
txn_00000509,cust_000677,12.93,Transfer,Online,0,20,0,0.212,0,1732826253.552237
txn_00000510,cust_000085,108.11,Payment,Restaurant,0,22,0,0.743,0,1729287446.424436
txn_00000511,cust_000325,83.37,Purchase,Grocery,0,18,5,0.59,0,1732215322.851948
txn_00000512,cust_000456,54.14,Transfer,Gas Station,0,12,1,0.408,0,1732190638.654475
txn_00000513,cust_000192,34.73,Payment,Gas Station,0,10,11,0.207,0,1734431650.473963
txn_00000514,cust_000363,9.57,Transfer,Pharmacy,0,10,0,0.033,1,1738318156.241161
txn_00000515,cust_000424,158.63,Purchase,Travel,1,16,9,1.1,0,1733069927.3627
txn_00000516,cust_000249,46.41,Withdrawal,Pharmacy,0,21,0,0.197,0,1738877624.60226
txn_00000517,cust_000276,20.02,Payment,Restaurant,0,1,0,0.123,0,1730336756.043011
txn_00000518,cust_000446,20.08,Transfer,Entertainment,0,20,2,0.193,0,1729539414.040996
txn_00000519,cust_000370,198.43,Withdrawal,Entertainment,1,0,0,0.594,0,1728774283.389054
txn_00000520,cust_000201,104.75,Withdrawal,ATM,0,6,0,1.196,1,1735279404.913457
txn_00000521,cust_000406,20.58,Payment,Department Store,0,9,4,0.218,0,1731317082.56021
txn_00000522,cust_000441,25.78,Withdrawal,ATM,0,18,0,0.08,0,1746553514.880158
txn_00000523,cust_000971,49.75,Payment,Department Store,1,21,1,0.225,0,1742767018.289721
txn_00000524,cust_000408,36.59,Transfer,Entertainment,0,17,1,0.215,0,1751386399.051147
txn_00000525,cust_000801,16.39,Payment,ATM,0,14,1,0.455,0,1728481773.081415
txn_00000526,cust_000403,150.13,Withdrawal,Other,1,8,8,0.381,0,1732351410.445439
txn_00000527,cust_000185,97.89,Purchase,Entertainment,0,22,0,0.47,0,1742338770.056533
txn_00000528,cust_000215,13.44,Transfer,Gas Station,0,4,2,0.129,0,1734667395.897229
txn_00000529,cust_000815,42.19,Payment,Restaurant,0,7,5,0.29,0,1745909239.27999
txn_00000530,cust_000248,110.79,Withdrawal,Pharmacy,1,8,2,0.464,0,1728805250.07413
txn_00000531,cust_000076,57.01,Payment,Other,0,1,3,0.374,0,1735002048.566352
txn_00000532,cust_000519,44.3,Payment,Travel,1,5,0,0.079,1,1749960042.55649
txn_00000533,cust_000992,140.64,Purchase,Gas Station,0,8,2,0.524,0,1732178402.549904
txn_00000534,cust_000674,46.17,Withdrawal,Other,0,17,1,0.605,0,1741802066.884773
txn_00000535,cust_000661,91.62,Payment,Department Store,0,9,1,0.374,0,1742205034.166116
txn_00000536,cust_000441,24.26,Purchase,ATM,0,19,3,0.075,0,1724177747.837593
txn_00000537,cust_000765,23.65,Withdrawal,Entertainment,1,11,0,0.536,0,1737201086.833504
txn_00000538,cust_000475,32.08,Withdrawal,Department Store,0,0,9,0.215,0,1745193265.101078
txn_00000539,cust_000495,10.01,Payment,Gas Station,0,7,0,0.078,0,1724133749.012222
txn_00000540,cust_000964,16.52,Transfer,ATM,1,15,0,0.245,0,1743862713.659389
txn_00000541,cust_000804,20.12,Payment,Department Store,0,15,2,0.083,0,1727360448.457448
txn_00000542,cust_000449,49.2,Payment,Department Store,0,15,1,0.174,0,1743605481.453412
txn_00000543,cust_000046,54.31,Purchase,Grocery,1,20,1,0.523,0,1746386704.164811
txn_00000544,cust_000664,75.72,Withdrawal,Online,0,1,0,0.507,0,1724285541.990908
txn_00000545,cust_000566,115.95,Payment,Entertainment,0,13,0,1.384,0,1725886720.247031
